Loading and cleaning data\compas\compas-scores-two-years.csv …
COMPAS filter log: raw=7214 -> screening_window=6172 (dropped 1042) -> is_recid!=-1=6172 (dropped 0) -> charge!=O=6172 (dropped 0) -> score!=N/A=6172 (dropped 0)
Cleaned DataFrame: 6172 rows, 7 columns
epoch  165/1000  loss=0.6217  val_auc=0.7485  val_pr=0.7282
epoch  166/1000  loss=0.6277  val_auc=0.7429  val_pr=0.7196
epoch  167/1000  loss=0.6234  val_auc=0.7436  val_pr=0.7175
epoch  168/1000  loss=0.6297  val_auc=0.7461  val_pr=0.7209
epoch  169/1000  loss=0.6238  val_auc=0.7502  val_pr=0.7254
epoch  170/1000  loss=0.6134  val_auc=0.7516  val_pr=0.7305
epoch  171/1000  loss=0.6330  val_auc=0.7446  val_pr=0.7191
epoch  172/1000  loss=0.6267  val_auc=0.7497  val_pr=0.7310
epoch  173/1000  loss=0.6130  val_auc=0.7518  val_pr=0.7349
epoch  174/1000  loss=0.6324  val_auc=0.7515  val_pr=0.7341
epoch  175/1000  loss=0.6252  val_auc=0.7480  val_pr=0.7305
epoch  176/1000  loss=0.6298  val_auc=0.7449  val_pr=0.7196
epoch  177/1000  loss=0.6340  val_auc=0.7484  val_pr=0.7303
epoch  178/1000  loss=0.6197  val_auc=0.7431  val_pr=0.7193
epoch  179/1000  loss=0.6239  val_auc=0.7334  val_pr=0.7038
epoch  180/1000  loss=0.6240  val_auc=0.7371  val_pr=0.7100
epoch  181/1000  loss=0.6411  val_auc=0.7434  val_pr=0.7171
epoch  182/1000  loss=0.6355  val_auc=0.7504  val_pr=0.7294
epoch  183/1000  loss=0.6161  val_auc=0.7519  val_pr=0.7309
epoch  184/1000  loss=0.6165  val_auc=0.7455  val_pr=0.7172
epoch  185/1000  loss=0.6241  val_auc=0.7435  val_pr=0.7161
epoch  186/1000  loss=0.6206  val_auc=0.7464  val_pr=0.7206
epoch  187/1000  loss=0.6165  val_auc=0.7472  val_pr=0.7217
epoch  188/1000  loss=0.6203  val_auc=0.7493  val_pr=0.7270
epoch  189/1000  loss=0.6118  val_auc=0.7494  val_pr=0.7275
epoch  190/1000  loss=0.6281  val_auc=0.7465  val_pr=0.7199
epoch  191/1000  loss=0.6358  val_auc=0.7451  val_pr=0.7205
epoch  192/1000  loss=0.6383  val_auc=0.7459  val_pr=0.7224
epoch  193/1000  loss=0.6327  val_auc=0.7442  val_pr=0.7203
epoch  194/1000  loss=0.6271  val_auc=0.7508  val_pr=0.7300
epoch  195/1000  loss=0.6256  val_auc=0.7511  val_pr=0.7302
epoch  196/1000  loss=0.6139  val_auc=0.7463  val_pr=0.7230
epoch  197/1000  loss=0.6126  val_auc=0.7489  val_pr=0.7265
epoch  198/1000  loss=0.6183  val_auc=0.7530  val_pr=0.7310
epoch  199/1000  loss=0.6125  val_auc=0.7525  val_pr=0.7307
epoch  200/1000  loss=0.6062  val_auc=0.7508  val_pr=0.7283
epoch  201/1000  loss=0.6242  val_auc=0.7487  val_pr=0.7226
epoch  202/1000  loss=0.6162  val_auc=0.7514  val_pr=0.7276
epoch  203/1000  loss=0.6170  val_auc=0.7546  val_pr=0.7336
epoch  204/1000  loss=0.6080  val_auc=0.7471  val_pr=0.7193
epoch  205/1000  loss=0.6229  val_auc=0.7479  val_pr=0.7212
epoch  206/1000  loss=0.6357  val_auc=0.7434  val_pr=0.7147
epoch  207/1000  loss=0.6152  val_auc=0.7418  val_pr=0.7140
epoch  208/1000  loss=0.6202  val_auc=0.7427  val_pr=0.7222
epoch  209/1000  loss=0.6211  val_auc=0.7472  val_pr=0.7312
epoch  210/1000  loss=0.6025  val_auc=0.7462  val_pr=0.7221
epoch  211/1000  loss=0.6200  val_auc=0.7495  val_pr=0.7294
epoch  212/1000  loss=0.6147  val_auc=0.7474  val_pr=0.7269
epoch  213/1000  loss=0.6107  val_auc=0.7431  val_pr=0.7200
epoch  214/1000  loss=0.6285  val_auc=0.7408  val_pr=0.7172
epoch  215/1000  loss=0.6162  val_auc=0.7472  val_pr=0.7257
epoch  216/1000  loss=0.6330  val_auc=0.7485  val_pr=0.7230
epoch  217/1000  loss=0.6209  val_auc=0.7520  val_pr=0.7258
epoch  218/1000  loss=0.6212  val_auc=0.7486  val_pr=0.7187
epoch  219/1000  loss=0.6259  val_auc=0.7517  val_pr=0.7242
epoch  220/1000  loss=0.6200  val_auc=0.7519  val_pr=0.7271
epoch  221/1000  loss=0.6354  val_auc=0.7519  val_pr=0.7292
epoch  222/1000  loss=0.6185  val_auc=0.7527  val_pr=0.7313
epoch  223/1000  loss=0.6393  val_auc=0.7480  val_pr=0.7262
epoch  224/1000  loss=0.6249  val_auc=0.7484  val_pr=0.7271
epoch  225/1000  loss=0.6222  val_auc=0.7489  val_pr=0.7238
epoch  226/1000  loss=0.6114  val_auc=0.7504  val_pr=0.7240
epoch  227/1000  loss=0.6028  val_auc=0.7516  val_pr=0.7264
epoch  228/1000  loss=0.6272  val_auc=0.7440  val_pr=0.7145
epoch  229/1000  loss=0.6264  val_auc=0.7487  val_pr=0.7245
epoch  230/1000  loss=0.6199  val_auc=0.7521  val_pr=0.7252
epoch  231/1000  loss=0.6181  val_auc=0.7513  val_pr=0.7255
epoch  232/1000  loss=0.6130  val_auc=0.7484  val_pr=0.7236
epoch  233/1000  loss=0.6083  val_auc=0.7462  val_pr=0.7175
epoch  234/1000  loss=0.6172  val_auc=0.7524  val_pr=0.7286
epoch  235/1000  loss=0.6218  val_auc=0.7518  val_pr=0.7277
epoch  236/1000  loss=0.6180  val_auc=0.7468  val_pr=0.7197
epoch  237/1000  loss=0.6165  val_auc=0.7498  val_pr=0.7240
epoch  238/1000  loss=0.6274  val_auc=0.7513  val_pr=0.7258
epoch  239/1000  loss=0.6167  val_auc=0.7504  val_pr=0.7252
epoch  240/1000  loss=0.6267  val_auc=0.7501  val_pr=0.7243
epoch  241/1000  loss=0.6038  val_auc=0.7542  val_pr=0.7317
epoch  242/1000  loss=0.6289  val_auc=0.7504  val_pr=0.7267
epoch  243/1000  loss=0.6205  val_auc=0.7491  val_pr=0.7283
epoch  244/1000  loss=0.6233  val_auc=0.7473  val_pr=0.7237
epoch  245/1000  loss=0.6257  val_auc=0.7525  val_pr=0.7281
epoch  246/1000  loss=0.6110  val_auc=0.7541  val_pr=0.7294
epoch  247/1000  loss=0.6227  val_auc=0.7533  val_pr=0.7316
epoch  248/1000  loss=0.6175  val_auc=0.7534  val_pr=0.7337
epoch  249/1000  loss=0.6065  val_auc=0.7497  val_pr=0.7281
epoch  250/1000  loss=0.6278  val_auc=0.7506  val_pr=0.7288
epoch  251/1000  loss=0.6248  val_auc=0.7548  val_pr=0.7343
epoch  252/1000  loss=0.6359  val_auc=0.7533  val_pr=0.7291
epoch  253/1000  loss=0.6075  val_auc=0.7463  val_pr=0.7178
epoch  254/1000  loss=0.6235  val_auc=0.7509  val_pr=0.7257
epoch  255/1000  loss=0.6094  val_auc=0.7522  val_pr=0.7276
epoch  256/1000  loss=0.6187  val_auc=0.7486  val_pr=0.7213
epoch  257/1000  loss=0.6126  val_auc=0.7485  val_pr=0.7211
epoch  258/1000  loss=0.6110  val_auc=0.7524  val_pr=0.7243
epoch  259/1000  loss=0.6151  val_auc=0.7554  val_pr=0.7290
epoch  260/1000  loss=0.6199  val_auc=0.7490  val_pr=0.7236
epoch  261/1000  loss=0.6091  val_auc=0.7505  val_pr=0.7262
epoch  262/1000  loss=0.6233  val_auc=0.7515  val_pr=0.7270
epoch  263/1000  loss=0.6224  val_auc=0.7494  val_pr=0.7239
epoch  264/1000  loss=0.6251  val_auc=0.7479  val_pr=0.7216
epoch  265/1000  loss=0.6179  val_auc=0.7459  val_pr=0.7195
epoch  266/1000  loss=0.6098  val_auc=0.7477  val_pr=0.7185
epoch  267/1000  loss=0.6180  val_auc=0.7511  val_pr=0.7262
epoch  268/1000  loss=0.6238  val_auc=0.7513  val_pr=0.7233
epoch  269/1000  loss=0.6223  val_auc=0.7507  val_pr=0.7242
epoch  270/1000  loss=0.6189  val_auc=0.7460  val_pr=0.7147
epoch  271/1000  loss=0.6053  val_auc=0.7496  val_pr=0.7208
epoch  272/1000  loss=0.6033  val_auc=0.7545  val_pr=0.7281
epoch  273/1000  loss=0.6212  val_auc=0.7546  val_pr=0.7276
